date,open,high,low,close,volume,adjusted,oi
2009-03-06,977.6781,983.7833,976.1701,982.0397,80072632.044616,982.0397,3671170.0
2009-03-09,987.8324,987.8324,972.6993,972.6993,80480704.777147,972.6993,3677648.0
2009-03-10,974.2223,981.3315,974.2223,981.1261,83121290.7352784,981.1261,3737996.0
2009-03-11,984.7683,985.647,977.9354,978.5339,88483678.9288642,978.5339,3747668.0
2009-03-12,973.6135,978.1796,971.132,976.1161,78905090.6154301,976.1161,3734514.0
2009-03-13,985.3048,985.3048,979.8837,981.321,76311776.1457592,981.321,3743290.0
2009-03-16,981.0033,995.8745,980.2932,995.527,83382800.4083178,995.527,3842500.0
2009-03-17,1001.9214,1008.1768,999.78,1002.3966,89668774.8382108,1002.3966,3773598.0
2009-03-18,1004.4821,1010.7626,1003.3775,1003.3775,100932623.8831613,1003.3775,3769908.0
2009-03-19,1009.4135,1018.9933,1008.9288,1016.2917,104348456.1248286,1016.2917,3846804.0
2009-03-20,1025.2161,1037.3235,1024.4345,1037.3235,114926454.9998713,1037.3235,3870688.0
2009-03-23,1041.162,1072.1216,1040.1637,1066.1293,107033954.5924113,1066.1293,3931998.0
2009-03-24,1063.7493,1072.6394,1047.9209,1050.5103,110778481.4547487,1050.5103,3826194.0
2009-03-25,1049.2016,1054.2487,1042.9947,1042.9947,82271016.6648081,1042.9947,3835342.0
2009-03-26,1047.5321,1064.3322,1046.2352,1062.7852,100392632.1426514,1062.7852,3815120.0
2009-03-27,1066.1664,1072.3216,1045.1644,1047.7792,91667504.0531548,1047.7792,3740678.0
2009-03-30,1044.5406,1052.9669,1041.2125,1045.5174,98801577.391055,1045.5174,3869344.0
2009-03-31,1042.6571,1053.2811,1038.2599,1052.3202,104826746.7780023,1052.3202,3864008.0
2009-04-01,1057.047,1061.2158,1052.1798,1052.1798,84253692.568052,1052.1798,3817014.0
2009-04-02,1059.748,1067.5656,1057.4144,1067.5656,87798012.5755026,1067.5656,3895944.0
2009-04-03,1075.7819,1075.8303,1065.8729,1068.8061,81320072.3992103,1068.8061,3826400.0
2009-04-07,1076.3883,1099.3125,1074.3167,1097.3459,99039987.4514571,1097.3459,3957592.0
2009-04-08,1090.0542,1093.9892,1073.8989,1077.0454,111254933.9424605,1077.0454,3931138.0
2009-04-09,1089.2782,1100.1222,1088.9108,1099.351,102742113.9638078,1099.351,3915128.0
2009-04-10,1107.5509,1121.5889,1106.8175,1120.4054,115876648.6812388,1120.4054,3961852.0
2009-04-13,1132.8616,1145.6422,1124.7573,1129.8813,108121229.4630964,1129.8813,3905010.0
2009-04-14,1131.9473,1131.9473,1111.1405,1119.125,103030951.0300467,1119.125,3950550.0
2009-04-15,1118.4876,1136.4625,1116.6653,1132.8909,113353475.5419831,1132.8909,4009920.0
2009-04-16,1147.7348,1153.2494,1142.0729,1149.5173,108371465.0546364,1149.5173,4093600.0
2009-04-17,1147.8976,1152.8518,1139.4801,1142.8187,99775682.5414721,1142.8187,4013358.0
2009-04-20,1141.4997,1143.6536,1128.8745,1128.8745,101830812.8000039,1128.8745,4133962.0
2009-04-21,1107.4119,1107.4119,1097.925,1101.0765,81521075.7924638,1101.0765,4136736.0
2009-04-22,1108.0909,1114.4798,1091.2847,1093.5515,97185217.2282671,1093.5515,3931186.0
2009-04-23,1095.3958,1102.8225,1088.532,1102.2527,99448244.0005343,1102.2527,3909178.0
2009-04-24,1094.5159,1096.4724,1079.4961,1079.7734,87658495.8169481,1079.7734,3870820.0
2009-04-27,1083.2462,1086.8733,1063.2096,1069.1939,110653087.9341594,1069.1939,3899414.0
2009-04-28,1074.1989,1077.3542,1066.4035,1067.6975,94442276.0900015,1067.6975,3880568.0
2009-04-29,1069.7718,1084.0697,1062.7403,1084.0697,106649686.1026113,1084.0697,3827504.0
2009-04-30,1094.6358,1101.0134,1090.4831,1098.6874,99654945.7067195,1098.6874,3652784.0
2009-05-04,1129.0971,1135.7257,1127.0921,1134.1055,97904705.8261267,1134.1055,3663508.0
2009-05-05,1135.6069,1135.6344,1120.5851,1120.5851,85333093.9633421,1120.5851,3607160.0
2009-05-06,1118.9398,1137.9779,1118.9398,1136.2731,101916134.3135249,1136.2731,3764036.0
2009-05-07,1151.5565,1151.5565,1134.9718,1136.1037,92285908.8686582,1136.1037,3699438.0
2009-05-08,1141.181,1145.1288,1127.655,1145.1288,91878356.9496747,1145.1288,3726700.0
2009-05-11,1134.9412,1134.9412,1112.7594,1113.096,92731924.3999309,1113.096,3737656.0
2009-05-12,1120.9016,1124.6821,1114.5077,1122.6597,84444815.821948,1122.6597,3689334.0
2009-05-13,1125.766,1133.0721,1123.1317,1133.0721,105920485.8638949,1133.0721,3794998.0
2009-05-14,1113.6594,1113.6594,1108.4478,1110.7185,103023046.9185607,1110.7185,3781146.0
2009-05-15,1121.0908,1125.1874,1111.2661,1118.2527,94343168.3355167,1118.2527,3794384.0
2009-05-18,1103.4527,1107.3437,1094.7058,1104.4834,95437581.4154119,1104.4834,3773280.0
2009-05-19,1119.3289,1127.3979,1112.5425,1126.0559,108857690.4553871,1126.0559,3755990.0
2009-05-20,1120.1633,1127.309,1117.5998,1119.6932,96532622.5351733,1119.6932,3803892.0
2009-05-21,1119.4901,1123.9187,1113.5374,1113.5374,100493700.6069622,1113.5374,3792036.0
2009-05-22,1114.4313,1121.4084,1112.7744,1119.8641,89360882.1233507,1119.8641,3794138.0
2009-05-25,1124.8376,1124.9649,1119.6299,1122.9489,77744258.4901799,1122.9489,3849884.0
2009-05-26,1125.7554,1125.8875,1113.2426,1113.2426,80253017.3486056,1113.2426,3756118.0
2009-05-27,1123.9951,1123.9951,1119.1947,1122.4367,68778453.2695449,1122.4367,3594392.0
2009-06-01,1139.3501,1157.9639,1139.3501,1154.6457,99197334.4149916,1154.6457,3814712.0
2009-06-02,1164.7802,1165.9553,1153.8332,1155.8464,97561688.8328997,1155.8464,3956248.0
2009-06-03,1158.4814,1166.9957,1157.0704,1166.9957,109278875.4348793,1166.9957,4154596.0
2009-06-04,1147.623,1154.8972,1147.623,1154.4208,106374359.552517,1154.4208,4147004.0
2009-06-05,1172.0045,1178.4329,1172.0045,1174.2482,109906180.0348271,1174.2482,4238356.0
2009-06-08,1170.2998,1175.9314,1162.5028,1163.4683,116415460.932244,1163.4683,4348282.0
2009-06-09,1171.2675,1172.6316,1159.2586,1169.4466,106467370.7248867,1169.4466,4366854.0
2009-06-10,1180.6515,1180.6515,1172.0368,1173.2829,106244217.4378179,1173.2829,4358496.0
2009-06-11,1173.563,1176.6615,1169.1291,1171.182,101796990.5555059,1171.182,4357546.0
2009-06-12,1179.5512,1179.5512,1164.2148,1164.2515,111235663.8412021,1164.2515,4337570.0
2009-06-15,1156.0983,1157.0459,1143.65,1148.8553,111068819.6894481,1148.8553,4344384.0
2009-06-16,1139.0613,1150.0471,1139.0613,1149.4032,99346440.2700388,1149.4032,4324322.0
2009-06-17,1144.4839,1150.4337,1140.7502,1150.3579,101703611.7500438,1150.3579,4294886.0
2009-06-18,1150.7523,1152.2153,1144.3469,1146.0966,79647127.3762884,1146.0966,4258424.0
2009-06-19,1148.8482,1149.4195,1146.0441,1147.6506,80163406.7823404,1147.6506,4260476.0
2009-06-22,1137.3178,1139.5304,1134.6048,1134.7705,91805121.3740654,1134.7705,4295782.0
2009-06-23,1121.5651,1133.134,1120.6515,1132.8891,91178306.9515742,1132.8891,4276380.0
2009-06-24,1132.8589,1136.5497,1129.1564,1136.5497,91813331.8464617,1136.5497,4281922.0
2009-06-25,1136.6781,1146.8765,1134.0726,1144.0692,83675114.6708887,1144.0692,4245728.0
2009-06-26,1148.4907,1157.1128,1148.4907,1157.1128,90971206.9762056,1157.1128,4216554.0
2009-06-29,1151.3124,1158.8834,1149.6516,1149.8541,62537758.9821955,1149.8541,4192390.0
2009-06-30,1156.098,1160.8441,1156.098,1159.3138,91824299.5670508,1159.3138,4248158.0
2009-07-01,1152.1736,1160.6982,1152.1736,1160.6982,85867050.3939189,1160.6982,4367860.0
2009-07-02,1165.0133,1167.3616,1153.9699,1155.1721,110564549.6310802,1155.1721,4302338.0
2009-07-03,1149.9171,1155.8944,1143.3938,1148.7092,91783982.4712542,1148.7092,4278958.0
2009-07-06,1144.1311,1148.7864,1139.7555,1139.7555,84730696.5054024,1139.7555,4334946.0
2009-07-07,1143.3539,1147.4397,1143.3539,1147.2605,85918519.0268507,1147.2605,4416414.0
2009-07-08,1133.4811,1134.4897,1124.0897,1131.4946,81637891.2075644,1131.4946,4398280.0
2009-07-09,1127.5733,1137.8098,1127.5733,1137.0626,101102470.3718364,1137.0626,4458228.0
2009-07-10,1139.2799,1144.7984,1137.1189,1138.6657,86611721.8586059,1138.6657,4473804.0
2009-07-13,1143.1383,1143.7628,1127.4233,1127.4233,83364847.6589737,1127.4233,4555942.0
2009-07-14,1134.5715,1138.7841,1133.1662,1137.1193,90459339.167262,1137.1193,4521202.0
2009-07-15,1141.5157,1156.2182,1141.5157,1155.2497,104658799.7269712,1155.2497,4493490.0
2009-07-16,1159.3802,1163.2925,1152.5833,1154.4528,92858635.2724345,1154.4528,4501540.0
2009-07-17,1155.5126,1160.4427,1152.6524,1158.977,73622647.3013893,1158.977,4481066.0
2009-07-20,1167.5439,1179.328,1167.5439,1179.328,89426872.2634312,1179.328,4481786.0
2009-07-21,1178.0931,1178.5862,1168.4884,1168.6422,92133356.45337,1168.6422,4527986.0
2009-07-22,1167.1871,1175.7383,1165.2063,1168.4496,85498590.1270908,1168.4496,4596092.0
2009-07-23,1176.035,1177.0142,1169.2239,1171.5273,92815989.8337196,1171.5273,4633096.0
2009-07-24,1175.0068,1178.1276,1169.4508,1175.7037,87511105.5829987,1175.7037,4641846.0
2009-07-27,1177.7512,1185.6491,1175.22,1185.0799,82850850.6417036,1185.0799,4732906.0
2009-07-28,1181.9181,1191.2217,1181.9181,1190.7089,107807546.5270314,1190.7089,4776018.0
2009-07-29,1185.4118,1190.5348,1163.874,1171.513,86389763.3790873,1171.513,4678932.0
2009-07-30,1170.8932,1179.2813,1170.4639,1178.7282,117488244.9318714,1178.7282,4750666.0
2009-07-31,1199.023,1209.2096,1197.975,1207.9183,119032824.7333741,1207.9183,4879518.0
2009-08-03,1224.6252,1240.1592,1222.5139,1237.6948,127568223.5111166,1237.6948,4847640.0
2009-08-04,1253.5168,1253.5168,1230.8576,1239.6807,128087474.6179986,1239.6807,4882644.0
2009-08-05,1250.0236,1256.3649,1242.1487,1243.6815,121763266.3464991,1243.6815,4948678.0
2009-08-06,1244.1013,1246.5774,1234.9164,1240.2609,106384898.3678316,1240.2609,4899998.0
2009-08-07,1232.2927,1236.6347,1223.7152,1224.3164,116362246.0421234,1224.3164,4840136.0
2009-08-10,1233.1715,1255.9643,1233.1715,1255.9643,105127868.9167446,1255.9643,5002448.0
2009-08-11,1255.071,1268.1514,1251.6713,1266.3732,141146935.5943585,1266.3732,5145184.0
2009-08-12,1265.5492,1276.6017,1258.7688,1260.2424,169376224.677739,1260.2424,5242424.0
2009-08-13,1280.9365,1292.4458,1280.0125,1286.1636,149210844.9311362,1286.1636,5411776.0
2009-08-14,1288.5819,1289.2061,1271.3147,1273.6809,140249573.8519738,1273.6809,5359118.0
2009-08-17,1245.6702,1249.4471,1232.8808,1234.9639,136588070.79633,1234.9639,5301260.0
2009-08-18,1243.6983,1244.7577,1233.0267,1241.7791,146225174.0436331,1241.7791,5213210.0
2009-08-19,1247.2832,1247.2832,1208.6915,1215.5257,125848098.9080072,1215.5257,5098420.0
2009-08-20,1231.0045,1237.4867,1215.9336,1234.6543,143276113.284912,1234.6543,4873588.0
2009-08-21,1222.2221,1230.3499,1219.1049,1223.1192,118476350.7758896,1223.1192,4865158.0
2009-08-24,1255.8842,1260.5039,1250.9956,1259.6884,102452602.9035662,1259.6884,4962678.0
2009-08-25,1254.4209,1256.2611,1246.5242,1251.7883,107956560.4738055,1251.7883,4938964.0
2009-08-26,1246.1911,1259.9826,1246.1911,1256.987,101351756.2445544,1256.987,5019778.0
2009-08-27,1254.1431,1257.2268,1248.1565,1254.3817,111607708.5306808,1254.3817,5196450.0
2009-08-28,1266.5029,1270.1529,1264.1476,1268.9365,130570682.9765046,1268.9365,5348340.0
2009-08-31,1276.3038,1276.3038,1236.8153,1239.5676,124709569.8570275,1239.5676,5177604.0
2009-09-01,1239.2736,1245.386,1231.6574,1237.0248,134014516.605374,1237.0248,5043524.0
2009-09-02,1215.7136,1218.7834,1203.9797,1209.1321,123778263.3257805,1209.1321,4901288.0
2009-09-03,1211.9995,1228.3418,1211.9995,1227.0298,123307172.153999,1227.0298,4868918.0
2009-09-04,1228.533,1234.9761,1218.2792,1229.6875,114572240.5153726,1229.6875,4838800.0
2009-09-07,1222.8551,1228.0784,1216.8139,1224.0532,105160435.0815104,1224.0532,4816316.0
2009-09-08,1221.3291,1235.5892,1218.9226,1235.5892,103423920.1696994,1235.5892,4891864.0
2009-09-09,1240.3492,1245.8644,1234.8548,1236.4484,110781606.3360338,1236.4484,4922110.0
2009-09-10,1235.3611,1242.1467,1232.6422,1237.9233,90743121.2784808,1237.9233,4885954.0
2009-09-11,1230.6443,1241.3448,1228.4928,1228.6639,106954729.6610055,1228.6639,4866412.0
2009-09-14,1200.6354,1206.4824,1192.5249,1203.648,73461547.4167035,1203.648,4790270.0
2009-09-15,1206.0142,1211.2276,1205.037,1210.3467,83719337.8682918,1210.3467,4821196.0
2009-09-16,1225.8243,1225.8243,1218.541,1223.0718,77432842.6248513,1223.0718,4716860.0
2009-09-17,1233.5993,1233.5993,1226.3376,1230.8442,106075749.5732392,1230.8442,4806022.0
2009-09-18,1227.2205,1229.1975,1219.2282,1219.3238,76857067.9300174,1219.3238,4829096.0
2009-09-21,1213.3795,1221.7898,1213.3795,1220.9961,88841048.9307392,1220.9961,4845030.0
2009-09-22,1217.8994,1222.0215,1214.0392,1217.002,71343092.3580109,1217.002,4844026.0
2009-09-23,1222.0508,1222.0508,1205.6184,1205.6184,90180428.1945171,1205.6184,4813946.0
2009-09-24,1204.1014,1204.5083,1194.0719,1201.9588,82416599.3693867,1201.9588,4645428.0
2009-09-25,1191.2621,1195.7861,1190.6661,1194.5569,77754276.491947,1194.5569,4499342.0
2009-09-28,1194.7552,1195.7211,1172.1007,1176.1293,67982006.8110158,1176.1293,4153404.0
2009-09-29,1182.6147,1188.5867,1177.4766,1188.5867,54752362.3489794,1188.5867,3990398.0
2009-09-30,1190.0618,1206.1005,1190.0618,1206.1005,54026746.5329136,1206.1005,3847810.0
2009-10-09,1233.1698,1233.1698,1223.2088,1224.3346,63092149.6854899,1224.3346,3876318.0
2009-10-12,1229.8116,1238.4824,1228.1987,1235.9118,89251327.4618244,1235.9118,4216738.0
2009-10-13,1237.3661,1239.0262,1234.3624,1236.3578,88750703.0982892,1236.3578,4302574.0
2009-10-14,1237.6078,1245.2598,1237.6078,1243.9056,82882696.8583301,1243.9056,4491316.0
2009-10-15,1245.6773,1248.5217,1234.6864,1235.4174,110255400.8364878,1235.4174,4463798.0
2009-10-16,1241.5597,1244.3735,1237.1183,1242.731,105133077.0522198,1242.731,4498742.0
2009-10-19,1239.3888,1260.6987,1239.3888,1256.1163,107520363.8097082,1256.1163,4836838.0
2009-10-20,1266.1094,1266.1094,1254.9635,1258.7638,110885707.7733566,1258.7638,4861476.0
2009-10-21,1254.3824,1255.6063,1246.5243,1250.9321,95554335.5583305,1250.9321,4823822.0
2009-10-22,1262.9988,1264.6981,1253.4853,1253.4853,109214937.9128979,1253.4853,4833356.0
2009-10-23,1258.3703,1270.7355,1258.3703,1270.7355,101240669.7784766,1270.7355,4858984.0
2009-10-26,1267.0906,1280.946,1267.0906,1280.5965,98579006.1897158,1280.5965,4999604.0
2009-10-27,1269.7564,1273.6635,1266.8957,1271.0462,112251924.2528776,1271.0462,5058294.0
2009-10-28,1268.4887,1280.0096,1264.0576,1269.4727,111280637.6228354,1269.4727,5117560.0
2009-10-29,1258.4403,1258.5642,1250.1128,1253.5798,91080271.4602754,1253.5798,5039834.0
2009-10-30,1270.5275,1273.543,1266.6591,1266.9004,98189070.0230751,1266.9004,4982284.0
