date,open,high,low,close,volume,adjusted
2000-02-25,5840.25,5840.25,5623.08,5623.08,76020322.954396,5623.08
2000-02-28,5737.53,5740.69,5580.05,5740.69,54838811.7823574,5740.69
2000-02-29,5827.81,5903.49,5383.61,5446.98,123556451.2980147,5446.98
2000-03-01,5464.65,5681.11,5341.61,5642.12,72062442.1797663,5642.12
2000-03-02,5803.33,5828.79,5528.31,5528.31,80618590.0000812,5528.31
2000-03-03,5602.94,5602.94,5362.8,5378.27,78000727.5732879,5378.27
2000-03-06,5662.29,5692.97,5459.61,5520.69,61803890.7774094,5520.69
2000-03-07,5674.99,5674.99,5525.89,5589.85,71437964.3257131,5589.85
2000-03-08,5711.88,5783.51,5439.14,5511.42,64081916.1697944,5511.42
2000-03-09,5579.87,5607.94,5278.68,5328.79,58139648.8395747,5328.79
2000-03-10,5384.42,5478.97,5196.72,5301.78,72837035.1813772,5301.78
2000-03-13,5372.82,5430.87,5100.62,5129.22,66052356.2820464,5129.22
2000-03-14,5020.55,5177.55,4943.3,5175.71,81229962.2566524,5175.71
2000-03-15,5067.42,5339.94,5045.99,5249.76,69430179.0595748,5249.76
2000-03-16,5249.98,5301.44,5077.33,5102.41,71284133.026067,5102.41
2000-03-17,5249.98,5301.44,5077.33,5102.41,71284133.026067,5102.41
2000-03-20,5249.98,5301.44,5077.33,5102.41,71284133.026067,5102.41
2000-03-21,5177.59,5230.36,5085.53,5133.24,57239943.7735074,5133.24
2000-03-22,5204.07,5247.28,5159.36,5201.87,65839936.3895278,5201.87
2000-03-23,5314.32,5314.32,5088.1,5115.02,42630739.9327555,5115.02
2000-03-24,5083.17,5203.93,5052.74,5141.42,34424125.4526554,5141.42
2000-03-27,5203.16,5286.81,5126.35,5146.3,47007874.1831714,5146.3
2000-03-28,5094.17,5156.23,5044.17,5156.12,65296662.9824087,5156.12
2000-03-29,5233.76,5233.76,5080.45,5102.46,58383223.5207975,5102.46
2000-03-30,4984.1,5058.44,4891.4,5041.08,67613091.8346715,5041.08
2000-03-31,4892.43,5022.24,4867.23,5001.28,90514988.1257101,5001.28
2000-04-03,5070.5,5085.0,4977.21,5052.94,99643829.293214,5052.94
2000-04-04,4907.41,4907.41,4666.95,4691.46,97601028.1128597,4691.46
2000-04-05,4616.36,4852.45,4601.58,4757.06,90806423.3664685,4757.06
2000-04-06,4899.45,4899.45,4608.11,4866.73,82135359.9458147,4866.73
2000-04-07,4987.1,5222.8,4987.1,5219.2,86706111.0357249,5219.2
2000-04-10,5481.49,5532.54,5435.35,5442.86,122600612.5223791,5442.86
2000-04-11,5428.7,5541.82,5368.2,5541.54,62132999.7784806,5541.54
2000-04-12,5502.42,5542.81,5416.19,5426.82,61828497.59982,5426.82
2000-04-13,5130.18,5205.69,5106.23,5172.13,49930117.977439,5172.13
2000-04-14,5130.18,5205.69,5106.23,5172.13,49930117.977439,5172.13
2000-04-17,4797.95,4899.54,4797.95,4880.71,90143566.2147748,4880.71
2000-04-18,4973.25,4981.42,4723.19,4745.47,68919399.0291033,4745.47
2000-04-19,4884.81,4901.5,4571.12,4665.81,70237555.3846802,4665.81
2000-04-20,4561.07,4698.34,4431.74,4657.42,81007457.0463076,4657.42
2000-04-24,4723.27,4723.27,4509.09,4511.05,67871816.2386471,4511.05
2000-04-25,4336.64,4552.48,4284.17,4533.99,87053940.9382139,4533.99
2000-04-26,4692.78,4803.27,4644.12,4792.95,89229905.0404746,4792.95
2000-04-27,4761.9,4799.26,4637.03,4679.63,90899187.0277008,4679.63
2000-04-28,4767.89,4767.89,4625.0,4657.55,73105178.025431,4657.55
2000-05-01,4767.89,4767.89,4625.0,4657.55,73105178.025431,4657.55
2000-05-02,4767.89,4767.89,4625.0,4657.55,73105178.025431,4657.55
2000-05-03,4767.89,4767.89,4625.0,4657.55,73105178.025431,4657.55
2000-05-04,4767.89,4767.89,4625.0,4657.55,73105178.025431,4657.55
2000-05-05,4767.89,4767.89,4625.0,4657.55,73105178.025431,4657.55
2000-05-08,4744.83,4757.89,4463.4,4463.4,54849534.9832469,4463.4
2000-05-09,4365.26,4578.49,4351.14,4578.49,59365138.1828683,4578.49
2000-05-10,4593.38,4593.38,4449.89,4458.4,56567402.3971259,4458.4
2000-05-11,4324.19,4352.56,4198.17,4251.36,47507993.8345702,4251.36
2000-05-12,4243.54,4267.87,4102.77,4107.14,55923942.6894928,4107.14
2000-05-15,4024.66,4249.45,3912.95,4212.53,67492783.2229796,4212.53
2000-05-16,4239.44,4247.19,4154.07,4230.13,45960267.230478,4230.13
2000-05-17,4306.01,4367.22,4195.19,4234.23,57029345.7136771,4234.23
2000-05-18,4205.48,4254.35,4159.9,4192.44,50702251.2632984,4192.44
2000-05-19,4149.39,4150.77,4026.64,4068.65,64426952.9176578,4068.65
2000-05-22,3978.54,4015.38,3920.18,3920.18,49176753.9174718,3920.18
2000-05-23,3878.82,3943.54,3831.86,3943.54,52076415.68481,3943.54
2000-05-24,3872.7,3981.46,3840.11,3933.65,54319710.2773786,3933.65
2000-05-25,3962.98,4060.76,3961.02,3999.03,66723675.0492233,3999.03
2000-05-26,3994.4,4097.6,3947.33,4084.71,63588673.0911156,4084.71
2000-05-30,4207.01,4318.65,4185.36,4311.77,74220468.2370961,4311.77
2000-05-31,4434.99,4536.1,4416.88,4433.61,88315393.3554234,4433.61
2000-06-01,4406.52,4412.2,4321.26,4325.47,57209267.3971008,4325.47
2000-06-02,4381.7,4486.99,4381.7,4453.47,76935921.9401233,4453.47
2000-06-05,4609.78,4705.49,4485.29,4531.53,114101303.9489601,4531.53
2000-06-06,4555.18,4605.46,4488.23,4591.68,59842265.0493045,4591.68
2000-06-07,4580.89,4650.88,4556.52,4604.84,65862310.6212169,4604.84
2000-06-08,4656.0,4746.88,4656.0,4728.81,77698332.3417151,4728.81
2000-06-09,4772.0,4797.59,4712.21,4729.63,94652606.9507604,4729.63
2000-06-12,4794.67,4800.13,4638.81,4639.46,61175459.9813429,4639.46
2000-06-13,4583.34,4640.59,4555.09,4615.13,75732415.4002755,4615.13
2000-06-14,4648.78,4693.67,4604.5,4625.04,73312982.9306358,4625.04
2000-06-15,4609.98,4685.63,4575.03,4653.22,56107561.195215,4653.22
2000-06-16,4666.06,4768.59,4654.12,4764.67,77434992.9504257,4764.67
2000-06-19,4808.25,4884.89,4788.94,4837.24,69503545.2767465,4837.24
2000-06-20,4891.23,4919.63,4834.79,4863.9,66804304.434911,4863.9
2000-06-21,4888.43,4888.43,4723.57,4731.57,59340212.418926,4731.57
2000-06-22,4749.4,4795.1,4693.46,4794.16,67605301.9293836,4794.16
2000-06-23,4771.07,4822.63,4687.31,4721.7,114150459.604412,4721.7
2000-06-26,4674.21,4697.63,4607.58,4670.09,52185918.9440058,4670.09
2000-06-27,4682.59,4732.7,4677.57,4686.91,72782621.8231007,4686.91
2000-06-28,4660.28,4748.8,4642.56,4748.8,48667375.2967606,4748.8
2000-06-29,4820.58,4849.97,4785.63,4792.74,75682056.4654088,4792.74
2000-06-30,4760.6,4792.69,4694.88,4748.77,68050998.5576111,4748.77
2000-07-03,4846.69,4853.83,4778.74,4844.98,82056890.6641368,4844.98
2000-07-05,4898.15,4940.38,4881.15,4912.11,107757634.2038311,4912.11
2000-07-06,4862.99,4908.34,4846.64,4885.6,81795445.5922474,4885.6
2000-07-07,4920.14,4924.22,4900.31,4905.94,70853938.8892562,4905.94
2000-07-10,4908.74,4920.38,4847.45,4867.43,74527246.4985052,4867.43
2000-07-11,4887.76,4919.31,4863.96,4898.07,90284731.669657,4898.07
2000-07-12,4883.65,4967.14,4862.49,4964.28,76595819.1211054,4964.28
2000-07-13,4994.92,5058.9,4878.45,4880.8,83648650.529385,4880.8
2000-07-14,4891.43,4951.95,4847.51,4856.82,97373864.423174,4856.82
2000-07-17,4874.41,4883.3,4747.32,4747.32,75774882.9484579,4747.32
2000-07-18,4741.15,4777.5,4704.4,4734.8,81054380.111038,4734.8
2000-07-19,4672.19,4721.85,4604.54,4616.01,79447808.7943585,4616.01
2000-07-20,4592.28,4634.46,4538.95,4575.67,80109984.5709618,4575.67
2000-07-21,4601.08,4606.21,4460.42,4463.66,92143068.6659855,4463.66
2000-07-24,4347.52,4353.44,4188.34,4188.34,83457730.1955672,4188.34
2000-07-25,4097.22,4369.14,4052.61,4336.2,110439671.5327479,4336.2
2000-07-26,4361.88,4374.38,4191.27,4191.27,70129593.6762206,4191.27
2000-07-27,4149.84,4287.86,4113.42,4281.13,86255185.6993576,4281.13
2000-07-28,4275.34,4348.88,4244.73,4276.7,88927548.4684814,4276.7
2000-07-31,4232.54,4301.71,4225.57,4279.86,57828342.5749058,4279.86
2000-08-01,4295.35,4302.86,4239.82,4253.69,64163855.1487408,4253.69
2000-08-02,4224.01,4264.17,4193.58,4260.88,62100738.3593106,4260.88
2000-08-03,4232.21,4279.51,4204.41,4207.63,60693399.1860612,4207.63
2000-08-04,4241.23,4266.21,4155.45,4186.16,75404277.7211415,4186.16
2000-08-07,4203.77,4232.8,4159.35,4201.25,73772592.1750691,4201.25
2000-08-08,4217.68,4327.0,4200.99,4317.22,101587130.380592,4317.22
2000-08-09,4347.59,4374.68,4296.57,4317.04,97503499.6584426,4317.04
2000-08-10,4312.24,4360.91,4244.19,4253.23,81551281.3524358,4253.23
2000-08-11,4236.55,4250.63,4176.47,4192.0,76251362.2669359,4192.0
2000-08-14,4204.33,4233.49,4142.81,4232.51,90126758.962547,4232.51
2000-08-15,4204.33,4233.49,4142.81,4232.51,90126758.962547,4232.51
2000-08-16,4263.76,4337.06,4263.76,4325.67,78994336.7581855,4325.67
2000-08-17,4346.03,4365.43,4267.91,4294.18,106725723.0404522,4294.18
2000-08-18,4297.9,4364.39,4290.12,4347.04,93345033.655097,4347.04
2000-08-21,4383.81,4426.48,4377.92,4409.57,99434932.2548857,4409.57
2000-08-22,4481.22,4483.87,4438.72,4461.23,113331852.671435,4461.23
2000-08-23,4447.7,4500.3,4426.62,4444.79,115287099.568907,4444.79
2000-08-24,4445.56,4471.86,4417.14,4459.07,73850641.033819,4459.07
2000-08-25,4482.2,4485.63,4414.72,4416.86,87579025.0131346,4416.86
2000-08-28,4443.71,4452.76,4393.61,4395.81,78047423.5129883,4395.81
2000-08-29,4382.56,4412.84,4370.5,4401.82,82254141.5041128,4401.82
2000-08-30,4416.14,4436.57,4387.39,4411.85,90166984.255113,4411.85
2000-08-31,4409.84,4485.2,4404.62,4477.31,80408808.6238697,4477.31
2000-09-01,4409.84,4485.2,4404.62,4477.31,80408808.6238697,4477.31
2000-09-05,4623.83,4623.83,4574.89,4598.65,109285992.3585475,4598.65
2000-09-06,4577.5,4640.1,4571.92,4606.35,115061201.980453,4606.35
2000-09-07,4579.68,4660.68,4578.37,4628.93,87815167.3901807,4628.93
2000-09-08,4649.97,4677.67,4640.25,4668.27,99905187.3810493,4668.27
2000-09-11,4715.3,4748.81,4694.4,4696.6,111936696.0982046,4696.6
2000-09-12,4705.82,4766.36,4681.03,4763.63,105835624.8799137,4763.63
2000-09-13,4776.52,4790.63,4690.5,4702.52,110865081.5465842,4702.52
2000-09-14,4721.98,4741.42,4640.87,4671.92,82507352.085549,4671.92
2000-09-15,4666.47,4685.66,4539.35,4562.38,100519198.1539277,4562.38
2000-09-18,4511.42,4513.09,4362.47,4366.41,91660084.873241,4366.41
2000-09-19,4295.63,4390.21,4171.89,4264.34,128634551.3807076,4264.34
2000-09-20,4325.78,4339.37,4211.87,4325.25,92042263.812198,4325.25
2000-09-21,4304.25,4331.38,4257.04,4257.2,82260027.4251058,4257.2
2000-09-22,4188.47,4208.66,4028.49,4032.37,123400691.8518364,4032.37
2000-09-25,4144.81,4210.0,4105.75,4173.48,89157118.7169968,4173.48
2000-09-26,4159.87,4160.13,4056.03,4089.58,109746534.2653385,4089.58
2000-09-27,4025.68,4172.65,4004.73,4164.1,101419879.3743798,4164.1
2000-09-28,4155.71,4184.61,4043.67,4067.38,122685344.655951,4067.38
2000-09-29,4122.28,4122.28,4056.72,4090.38,101356400.3446888,4090.38
2000-10-02,4122.28,4122.28,4056.72,4090.38,101356400.3446888,4090.38
2000-10-03,4122.28,4122.28,4056.72,4090.38,101356400.3446888,4090.38
2000-10-04,4122.28,4122.28,4056.72,4090.38,101356400.3446888,4090.38
2000-10-05,4122.28,4122.28,4056.72,4090.38,101356400.3446888,4090.38
2000-10-06,4122.28,4122.28,4056.72,4090.38,101356400.3446888,4090.38
2000-10-09,4106.15,4135.16,4055.42,4056.07,75627242.013994,4056.07
2000-10-10,4079.61,4079.61,3931.21,3945.28,102432364.0990134,3945.28
2000-10-11,3892.78,3895.81,3803.72,3836.51,90693837.0058001,3836.51
2000-10-12,3793.61,3879.47,3777.49,3847.58,100391350.9242152,3847.58
2000-10-13,3749.77,3793.08,3714.46,3738.93,111474105.2336952,3738.93
2000-10-16,3908.73,3930.1,3726.58,3728.67,114287130.8831665,3728.67
2000-10-17,3702.4,3718.74,3613.74,3664.79,127130055.8514946,3664.79
2000-10-18,3625.32,3640.73,3545.01,3593.63,89265065.9281141,3593.63
2000-10-19,3576.44,3702.83,3491.55,3702.83,111350945.4780083,3702.83
2000-10-20,3799.78,3801.86,3691.89,3692.75,117610704.6056317,3692.75
2000-10-23,3709.54,3716.6,3608.36,3619.53,80737685.6674634,3619.53
2000-10-24,3603.66,3656.31,3584.38,3651.99,76300749.8798654,3651.99
2000-10-25,3664.12,3748.96,3662.23,3743.61,83723437.4861067,3743.61
2000-10-26,3664.12,3748.96,3662.23,3743.61,83723437.4861067,3743.61
2000-10-27,3770.66,3773.54,3704.54,3729.12,71435490.1126192,3729.12
2000-10-30,3744.1,3751.28,3680.18,3689.43,74196078.8748207,3689.43
2000-10-31,3672.48,3713.91,3646.73,3711.02,94176514.2280784,3711.02
2000-11-01,3749.35,3807.7,3734.98,3788.53,117735159.457235,3788.53
2000-11-02,3799.66,3882.54,3795.45,3875.79,128033124.3009865,3875.79
2000-11-03,3907.23,3960.14,3894.59,3935.7,123147800.2119318,3935.7
2000-11-06,3971.98,4005.19,3919.34,3931.54,133278272.4270986,3931.54
2000-11-07,3917.1,3959.93,3910.81,3954.83,99897629.433239,3954.83
2000-11-08,4028.71,4045.05,3958.69,4028.71,137210164.2993473,4028.71
2000-11-09,3981.31,4046.01,3980.2,4022.5,106166560.5461207,4022.5
2000-11-10,4011.06,4032.94,3930.35,3941.13,95329710.1575339,3941.13
2000-11-13,3842.63,3863.35,3797.5,3820.08,109001950.7623862,3820.08
2000-11-14,3816.13,3952.39,3816.13,3943.54,148953030.9303698,3943.54
2000-11-15,3994.88,4016.09,3931.84,3946.53,139685962.4360329,3946.53
2000-11-16,3946.83,3971.32,3884.88,3901.9,102888044.5636706,3901.9
2000-11-17,3869.17,3917.59,3848.86,3905.84,101287634.6174886,3905.84
2000-11-20,3928.62,3942.55,3908.28,3926.52,106517357.5713434,3926.52
2000-11-21,3889.18,3928.58,3882.65,3924.7,95763035.7202918,3924.7
2000-11-22,3938.46,3947.98,3861.01,3862.39,97474099.0481625,3862.39
2000-11-24,3860.52,3889.56,3856.58,3868.34,115020174.5016104,3868.34
2000-11-27,3930.96,3972.48,3902.1,3969.2,135017769.8757597,3969.2
2000-11-28,3962.21,4038.64,3962.2,4023.92,196938006.6579528,4023.92
2000-11-29,3997.33,4046.19,3957.19,3996.18,146691020.268831,3996.18
2000-11-30,4003.41,4019.52,3972.85,3997.99,120168161.4393116,3997.99
2000-12-01,3968.89,4054.86,3966.55,4031.96,160673388.0211746,4031.96
2000-12-04,4078.56,4088.28,4034.62,4036.49,129158630.3065588,4036.49
2000-12-05,4061.9,4082.44,4048.85,4071.98,139282994.3081501,4071.98
2000-12-06,4155.22,4156.66,4097.55,4108.43,153487751.2920998,4108.43
2000-12-07,4099.49,4136.74,4095.99,4124.91,140475719.657739,4124.91
2000-12-08,4134.1,4167.32,4134.1,4156.08,155218192.7342413,4156.08
2000-12-11,4198.72,4233.26,4178.51,4228.29,147991190.2550025,4228.29
2000-12-12,4254.16,4255.69,4210.15,4219.48,167375915.3138713,4219.48
2000-12-13,4235.56,4298.63,4235.56,4284.98,155399651.1359538,4284.98
2000-12-14,4297.44,4332.65,4256.34,4270.45,171771799.4603896,4270.45
2000-12-15,4241.46,4264.83,4130.6,4137.16,167207494.8553764,4137.16
2000-12-18,4121.86,4186.77,4108.68,4169.39,137817979.874596,4169.39
2000-12-19,4188.02,4200.34,4143.56,4152.94,167792105.0179748,4152.94
2000-12-20,4106.34,4121.82,4057.95,4086.41,127779652.767388,4086.41
2000-12-21,4013.1,4064.71,3968.34,4034.23,145062408.1593362,4034.23
2000-12-22,4057.72,4080.3,3895.37,3905.9,167038707.1308754,3905.9
2000-12-26,3927.51,3939.08,3810.99,3826.82,133019320.898093,3826.82
2000-12-27,3830.37,3902.85,3803.69,3877.55,102613252.2719268,3877.55
2000-12-28,3918.17,3940.45,3895.21,3932.78,100334134.7464183,3932.78
2000-12-29,3933.95,3978.25,3904.32,3972.12,125625309.0350144,3972.12
2001-01-02,3953.22,4028.57,3929.37,4018.88,166880724.7588706,4018.88
2001-01-03,3977.58,4067.66,3977.58,4060.02,185557051.6812858,4060.02
2001-01-04,4180.97,4180.97,4109.55,4115.37,182439562.5127335,4115.37
2001-01-05,4116.34,4195.01,4115.35,4183.73,165034420.5566902,4183.73
2001-01-08,4164.76,4206.72,4101.53,4120.43,170298753.4991752,4120.43
2001-01-09,4114.74,4166.84,4101.01,4125.31,178404507.5523422,4125.31
2001-01-10,4151.58,4155.86,4035.44,4047.64,147783453.004062,4047.64
2001-01-11,4066.13,4077.54,4006.54,4027.13,142956649.8536155,4027.13
2001-01-12,4059.41,4082.77,4018.28,4036.58,150818558.6085025,4036.58
2001-01-16,4052.18,4097.07,4023.9,4070.73,156034509.0871275,4070.73
2001-01-17,4101.18,4125.1,4072.09,4083.41,130238073.4230468,4083.41
2001-01-18,4106.15,4122.66,4085.81,4113.21,139053694.6766918,4113.21
2001-01-19,4149.25,4201.94,4137.31,4194.46,187373761.975288,4194.46
2001-01-22,4149.25,4201.94,4137.31,4194.46,187373761.975288,4194.46
2001-01-23,4149.25,4201.94,4137.31,4194.46,187373761.975288,4194.46
2001-01-24,4149.25,4201.94,4137.31,4194.46,187373761.975288,4194.46
2001-01-25,4149.25,4201.94,4137.31,4194.46,187373761.975288,4194.46
2001-01-26,4149.25,4201.94,4137.31,4194.46,187373761.975288,4194.46
2001-01-29,4149.25,4201.94,4137.31,4194.46,187373761.975288,4194.46
2001-01-30,4149.25,4201.94,4137.31,4194.46,187373761.975288,4194.46
2001-01-31,4149.25,4201.94,4137.31,4194.46,187373761.975288,4194.46
2001-02-01,4149.25,4201.94,4137.31,4194.46,187373761.975288,4194.46
2001-02-02,4149.25,4201.94,4137.31,4194.46,187373761.975288,4194.46
2001-02-05,4337.52,4397.19,4337.52,4370.47,203719979.3867122,4370.47
2001-02-06,4392.24,4404.67,4369.93,4375.29,181839256.5608206,4375.29
2001-02-07,4376.92,4379.22,4303.28,4312.93,201950955.6841373,4312.93
2001-02-08,4293.87,4387.85,4290.88,4381.19,166732484.600923,4381.19
2001-02-09,4395.44,4436.48,4387.99,4397.33,238865132.5772292,4397.33
2001-02-12,4429.91,4446.08,4389.02,4406.3,192430145.0391448,4406.3
2001-02-13,4437.32,4440.76,4354.1,4363.05,229703353.4479126,4363.05
2001-02-14,4350.33,4375.51,4320.89,4363.11,158414392.806844,4363.11
2001-02-15,4372.6,4459.19,4371.95,4437.99,192752507.9435771,4437.99
2001-02-16,4458.73,4462.11,4315.95,4330.32,206767591.3651509,4330.32
2001-02-20,4360.16,4382.36,4342.61,4359.22,206205442.4182959,4359.22
2001-02-21,4338.31,4362.5,4285.19,4302.23,209742426.6850068,4302.23
2001-02-22,4252.27,4286.63,4190.96,4262.55,166246069.7704897,4262.55
2001-02-23,4261.81,4277.36,4118.09,4122.16,185235442.6386555,4122.16
2001-02-26,4168.71,4174.85,4074.12,4112.69,150247469.6338667,4112.69
2001-02-27,4140.63,4156.03,4020.68,4069.68,197986821.7225085,4069.68
2001-02-28,4070.37,4264.02,4056.4,4247.04,268308365.0438534,4247.04
2001-03-01,4288.23,4386.98,4215.27,4271.65,234619208.9399504,4271.65
2001-03-02,4323.18,4341.67,4077.42,4095.16,220125094.6676455,4095.16
2001-03-05,4073.73,4127.12,3947.71,3998.12,226959103.1905364,3998.12
2001-03-06,4073.73,4127.12,3947.71,3998.12,226959103.1905364,3998.12
2001-03-07,4062.41,4114.11,3913.67,4046.89,223561119.4422505,4046.89
2001-03-08,4089.83,4108.03,4016.71,4056.94,91060996.6980853,4056.94
2001-03-09,3986.82,3986.82,3821.59,3881.96,112056511.8002568,3881.96
2001-03-12,3862.63,3930.68,3748.39,3767.89,81094750.3770276,3767.89
2001-03-13,3605.53,3777.48,3436.75,3540.65,159391967.9311056,3540.65
2001-03-14,3508.13,3757.12,3493.94,3725.03,93756603.5394392,3725.03
2001-03-15,3666.2,3823.78,3661.84,3819.86,77220814.0470356,3819.86
2001-03-16,3752.36,3867.47,3696.52,3745.74,94837902.3157475,3745.74
2001-03-19,3728.51,3774.69,3680.26,3722.49,45438527.209192,3722.49
2001-03-20,3736.09,3740.07,3644.51,3672.4,43299671.4708926,3672.4
2001-03-21,3633.22,3801.78,3618.14,3791.07,51720283.6376036,3791.07
2001-03-22,3785.96,3818.03,3708.8,3713.97,49696444.9810394,3713.97
2001-03-23,3735.51,3743.83,3561.01,3635.28,61165737.0970754,3635.28
2001-03-26,3640.47,3654.04,3600.39,3636.32,34645821.2280525,3636.32
2001-03-27,3634.48,3712.27,3631.29,3694.82,55354433.9251728,3694.82
2001-03-28,3736.54,3792.76,3736.54,3788.21,52709823.901749,3788.21
2001-03-29,3739.63,3799.68,3721.45,3751.56,49899963.5053569,3751.56
2001-03-30,3714.11,3723.73,3589.93,3604.38,57007077.7958318,3604.38
2001-04-02,3491.41,3578.95,3436.33,3566.26,59000568.6824158,3566.26
2001-04-03,3543.82,3619.62,3543.82,3605.01,50797759.7546818,3605.01
2001-04-04,3558.48,3577.25,3511.12,3565.65,49490297.6053097,3565.65
2001-04-05,3558.48,3577.25,3511.12,3565.65,49490297.6053097,3565.65
2001-04-06,3663.74,3676.82,3558.13,3576.0,62887934.3838688,3576.0
2001-04-09,3570.53,3579.24,3502.44,3544.08,54371330.4810296,3544.08
2001-04-10,3542.44,3542.44,3422.11,3458.39,68082887.8783275,3458.39
2001-04-11,3476.41,3481.15,3298.12,3325.46,62077117.3561796,3325.46
2001-04-12,3254.52,3264.57,3120.13,3183.77,79214590.0480191,3183.77
2001-04-16,3172.15,3258.44,3096.51,3251.62,72563499.3259702,3251.62
2001-04-17,3231.94,3331.78,3220.65,3312.29,91707346.2092929,3312.29
2001-04-18,3311.2,3442.65,3311.2,3438.75,95254352.9720132,3438.75
2001-04-19,3552.17,3621.03,3471.03,3574.08,109437808.5276074,3574.08
2001-04-20,3620.9,3620.9,3523.74,3583.04,70918708.182416,3583.04
2001-04-23,3583.42,3637.36,3561.96,3587.01,88265213.2211123,3587.01
2001-04-24,3547.23,3593.84,3526.36,3589.99,78906449.0364293,3589.99
2001-04-25,3586.94,3639.11,3569.71,3600.83,81435234.9593939,3600.83
2001-04-26,3649.36,3651.79,3547.46,3557.19,83972956.0776918,3557.19
2001-04-27,3389.22,3458.77,3357.83,3422.76,83966886.5236958,3422.76
2001-04-30,3459.51,3522.7,3440.71,3519.16,75020678.0426346,3519.16
2001-05-01,3459.51,3522.7,3440.71,3519.16,75020678.0426346,3519.16
2001-05-02,3459.51,3522.7,3440.71,3519.16,75020678.0426346,3519.16
2001-05-03,3459.51,3522.7,3440.71,3519.16,75020678.0426346,3519.16
2001-05-04,3459.51,3522.7,3440.71,3519.16,75020678.0426346,3519.16
2001-05-07,3459.51,3522.7,3440.71,3519.16,75020678.0426346,3519.16
2001-05-08,3544.86,3587.07,3544.86,3580.37,79117622.1575061,3580.37
2001-05-09,3580.37,3629.65,3569.14,3586.58,91885566.8712145,3586.58
2001-05-10,3586.58,3588.95,3550.05,3568.27,53863565.8977663,3568.27
2001-05-11,3564.65,3577.79,3545.19,3559.77,63226263.6946728,3559.77
2001-05-14,3552.55,3577.28,3536.57,3568.93,51169689.0725992,3568.93
2001-05-15,3480.42,3579.35,3420.14,3576.96,74136306.3323232,3576.96
2001-05-16,3585.79,3630.26,3585.79,3592.06,82043852.7209192,3592.06
2001-05-17,3607.46,3675.45,3607.46,3669.76,87921075.3084744,3669.76
2001-05-18,3674.42,3700.88,3648.36,3655.03,80441181.189331,3655.03
2001-05-21,3656.09,3681.19,3630.6,3640.1,68903935.1972663,3640.1
2001-05-22,3643.29,3663.16,3630.03,3640.6,61322680.4928787,3640.6
2001-05-23,3640.8,3683.52,3640.8,3674.54,63778670.4274706,3674.54
