date,open,high,low,close,volume,adjusted
2003-09-19,3844.4,3844.4,3844.4,3844.4,1000000000.0,3844.4
2003-09-22,3865.3,3865.3,3865.3,3865.3,1000000000.0,3865.3
2003-09-23,3862.94,3862.94,3862.94,3862.94,1000000000.0,3862.94
2003-09-24,3963.06,3963.06,3963.06,3963.06,1000000000.0,3963.06
2003-09-25,3965.22,3965.22,3965.22,3965.22,1000000000.0,3965.22
2003-09-26,3940.94,3940.94,3940.94,3940.94,1000000000.0,3940.94
2003-09-29,3986.65,3986.65,3986.65,3986.65,1000000000.0,3986.65
2003-09-30,4042.42,4042.42,4042.42,4042.42,1000000000.0,4042.42
2003-10-01,4042.42,4042.42,4042.42,4042.42,1000000000.0,4042.42
2003-10-02,4042.42,4042.42,4042.42,4042.42,1000000000.0,4042.42
2003-10-03,4042.42,4042.42,4042.42,4042.42,1000000000.0,4042.42
2003-10-06,4042.42,4042.42,4042.42,4042.42,1000000000.0,4042.42
2003-10-07,4042.42,4042.42,4042.42,4042.42,1000000000.0,4042.42
2003-10-08,4142.1,4142.1,4142.1,4142.1,1000000000.0,4142.1
2003-10-09,4278.39,4278.39,4278.39,4278.39,1000000000.0,4278.39
2003-10-10,4373.25,4373.25,4373.25,4373.25,1000000000.0,4373.25
2003-10-13,4378.77,4378.77,4378.77,4378.77,1000000000.0,4378.77
2003-10-14,4353.08,4353.08,4353.08,4353.08,1000000000.0,4353.08
2003-10-15,4348.7,4348.7,4348.7,4348.7,1000000000.0,4348.7
2003-10-16,4320.7,4320.7,4320.7,4320.7,1000000000.0,4320.7
2003-10-17,4214.67,4214.67,4214.67,4214.67,1000000000.0,4214.67
2003-10-20,4173.49,4173.49,4173.49,4173.49,1000000000.0,4173.49
2003-10-21,4178.9,4178.9,4178.9,4178.9,1000000000.0,4178.9
2003-10-22,4164.94,4164.94,4164.94,4164.94,1000000000.0,4164.94
2003-10-23,4212.85,4212.85,4212.85,4212.85,1000000000.0,4212.85
2003-10-24,4200.2,4200.2,4200.2,4200.2,1000000000.0,4200.2
2003-10-27,4166.01,4166.01,4166.01,4166.01,1000000000.0,4166.01
2003-10-28,4149.57,4149.57,4149.57,4149.57,1000000000.0,4149.57
2003-10-29,4130.24,4130.24,4130.24,4130.24,1000000000.0,4130.24
2003-10-30,4066.89,4066.89,4066.89,4066.89,1000000000.0,4066.89
2003-10-31,4130.98,4130.98,4130.98,4130.98,1000000000.0,4130.98
2003-11-03,4081.73,4081.73,4081.73,4081.73,1000000000.0,4081.73
2003-11-04,4070.3,4070.3,4070.3,4070.3,1000000000.0,4070.3
2003-11-05,4217.43,4217.43,4217.43,4217.43,1000000000.0,4217.43
2003-11-06,4181.5,4181.5,4181.5,4181.5,1000000000.0,4181.5
2003-11-07,4235.89,4235.89,4235.89,4235.89,1000000000.0,4235.89
2003-11-10,4238.73,4238.73,4238.73,4238.73,1000000000.0,4238.73
2003-11-11,4278.95,4278.95,4278.95,4278.95,1000000000.0,4278.95
2003-11-12,4283.44,4283.44,4283.44,4283.44,1000000000.0,4283.44
2003-11-13,4329.23,4329.23,4329.23,4329.23,1000000000.0,4329.23
2003-11-14,4392.29,4392.29,4392.29,4392.29,1000000000.0,4392.29
2003-11-17,4309.39,4309.39,4309.39,4309.39,1000000000.0,4309.39
2003-11-18,4415.05,4415.05,4415.05,4415.05,1000000000.0,4415.05
2003-11-19,4335.47,4335.47,4335.47,4335.47,1000000000.0,4335.47
2003-11-20,4307.7,4307.7,4307.7,4307.7,1000000000.0,4307.7
2003-11-21,4296.96,4296.96,4296.96,4296.96,1000000000.0,4296.96
2003-11-24,4159.09,4159.09,4159.09,4159.09,1000000000.0,4159.09
2003-11-25,4169.84,4169.84,4169.84,4169.84,1000000000.0,4169.84
2003-11-26,4216.43,4216.43,4216.43,4216.43,1000000000.0,4216.43
2003-11-28,4236.69,4236.69,4236.69,4236.69,1000000000.0,4236.69
2003-12-01,4256.77,4256.77,4256.77,4256.77,1000000000.0,4256.77
2003-12-02,4353.05,4353.05,4353.05,4353.05,1000000000.0,4353.05
2003-12-03,4395.41,4395.41,4395.41,4395.41,1000000000.0,4395.41
2003-12-04,4448.72,4448.72,4448.72,4448.72,1000000000.0,4448.72
2003-12-05,4387.97,4387.97,4387.97,4387.97,1000000000.0,4387.97
2003-12-08,4559.77,4559.77,4559.77,4559.77,1000000000.0,4559.77
2003-12-09,4513.31,4513.31,4513.31,4513.31,1000000000.0,4513.31
2003-12-10,4508.75,4508.75,4508.75,4508.75,1000000000.0,4508.75
2003-12-11,4488.13,4488.13,4488.13,4488.13,1000000000.0,4488.13
2003-12-12,4624.69,4624.69,4624.69,4624.69,1000000000.0,4624.69
2003-12-15,4625.02,4625.02,4625.02,4625.02,1000000000.0,4625.02
2003-12-16,4589.79,4589.79,4589.79,4589.79,1000000000.0,4589.79
2003-12-17,4652.27,4652.27,4652.27,4652.27,1000000000.0,4652.27
2003-12-18,4692.34,4692.34,4692.34,4692.34,1000000000.0,4692.34
2003-12-19,4633.47,4633.47,4633.47,4633.47,1000000000.0,4633.47
2003-12-22,4474.69,4474.69,4474.69,4474.69,1000000000.0,4474.69
2003-12-23,4460.11,4460.11,4460.11,4460.11,1000000000.0,4460.11
2003-12-24,4510.05,4510.05,4510.05,4510.05,1000000000.0,4510.05
2003-12-26,4516.21,4516.21,4516.21,4516.21,1000000000.0,4516.21
2003-12-29,4481.49,4481.49,4481.49,4481.49,1000000000.0,4481.49
2003-12-30,4543.62,4543.62,4543.62,4543.62,1000000000.0,4543.62
2003-12-31,4501.27,4501.27,4501.27,4501.27,1000000000.0,4501.27
2004-01-02,4520.7,4520.7,4520.7,4520.7,1000000000.0,4520.7
2004-01-05,4697.17,4697.17,4697.17,4697.17,1000000000.0,4697.17
2004-01-06,4703.8,4703.8,4703.8,4703.8,1000000000.0,4703.8
2004-01-07,4673.37,4673.37,4673.37,4673.37,1000000000.0,4673.37
2004-01-08,4732.33,4732.33,4732.33,4732.33,1000000000.0,4732.33
2004-01-09,4786.45,4786.45,4786.45,4786.45,1000000000.0,4786.45
2004-01-12,4784.62,4784.62,4784.62,4784.62,1000000000.0,4784.62
2004-01-13,4702.45,4702.45,4702.45,4702.45,1000000000.0,4702.45
2004-01-14,4690.52,4690.52,4690.52,4690.52,1000000000.0,4690.52
2004-01-15,4532.78,4532.78,4532.78,4532.78,1000000000.0,4532.78
2004-01-16,4663.72,4663.72,4663.72,4663.72,1000000000.0,4663.72
2004-01-20,4663.72,4663.72,4663.72,4663.72,1000000000.0,4663.72
2004-01-21,4663.72,4663.72,4663.72,4663.72,1000000000.0,4663.72
2004-01-22,4663.72,4663.72,4663.72,4663.72,1000000000.0,4663.72
2004-01-23,4663.72,4663.72,4663.72,4663.72,1000000000.0,4663.72
2004-01-26,4663.72,4663.72,4663.72,4663.72,1000000000.0,4663.72
2004-01-27,4663.72,4663.72,4663.72,4663.72,1000000000.0,4663.72
2004-01-28,4663.72,4663.72,4663.72,4663.72,1000000000.0,4663.72
2004-01-29,4511.56,4511.56,4511.56,4511.56,1000000000.0,4511.56
2004-01-30,4518.91,4518.91,4518.91,4518.91,1000000000.0,4518.91
2004-02-02,4631.38,4631.38,4631.38,4631.38,1000000000.0,4631.38
2004-02-03,4583.89,4583.89,4583.89,4583.89,1000000000.0,4583.89
2004-02-04,4509.78,4509.78,4509.78,4509.78,1000000000.0,4509.78
2004-02-05,4509.67,4509.67,4509.67,4509.67,1000000000.0,4509.67
2004-02-06,4461.23,4461.23,4461.23,4461.23,1000000000.0,4461.23
2004-02-09,4493.52,4493.52,4493.52,4493.52,1000000000.0,4493.52
2004-02-10,4562.89,4562.89,4562.89,4562.89,1000000000.0,4562.89
2004-02-11,4577.1,4577.1,4577.1,4577.1,1000000000.0,4577.1
2004-02-12,4603.75,4603.75,4603.75,4603.75,1000000000.0,4603.75
2004-02-13,4657.85,4657.85,4657.85,4657.85,1000000000.0,4657.85
2004-02-17,4698.23,4698.23,4698.23,4698.23,1000000000.0,4698.23
2004-02-18,4673.0,4673.0,4673.0,4673.0,1000000000.0,4673.0
2004-02-19,4681.9,4681.9,4681.9,4681.9,1000000000.0,4681.9
2004-02-20,4636.61,4636.61,4636.61,4636.61,1000000000.0,4636.61
2004-02-23,4654.13,4654.13,4654.13,4654.13,1000000000.0,4654.13
2004-02-24,4685.73,4685.73,4685.73,4685.73,1000000000.0,4685.73
2004-02-25,4778.28,4778.28,4778.28,4778.28,1000000000.0,4778.28
2004-02-26,4802.51,4802.51,4802.51,4802.51,1000000000.0,4802.51
2004-02-27,4854.23,4854.23,4854.23,4854.23,1000000000.0,4854.23
2004-03-01,4929.98,4929.98,4929.98,4929.98,1000000000.0,4929.98
2004-03-02,4894.27,4894.27,4894.27,4894.27,1000000000.0,4894.27
2004-03-03,4778.16,4778.16,4778.16,4778.16,1000000000.0,4778.16
2004-03-04,4839.93,4839.93,4839.93,4839.93,1000000000.0,4839.93
2004-03-05,4883.84,4883.84,4883.84,4883.84,1000000000.0,4883.84
2004-03-08,4800.85,4800.85,4800.85,4800.85,1000000000.0,4800.85
2004-03-09,4779.44,4779.44,4779.44,4779.44,1000000000.0,4779.44
2004-03-10,4766.07,4766.07,4766.07,4766.07,1000000000.0,4766.07
2004-03-11,4866.71,4866.71,4866.71,4866.71,1000000000.0,4866.71
2004-03-12,4813.36,4813.36,4813.36,4813.36,1000000000.0,4813.36
2004-03-15,4936.0,4936.0,4936.0,4936.0,1000000000.0,4936.0
2004-03-16,4944.51,4944.51,4944.51,4944.51,1000000000.0,4944.51
2004-03-17,5032.85,5032.85,5032.85,5032.85,1000000000.0,5032.85
2004-03-18,5021.36,5021.36,5021.36,5021.36,1000000000.0,5021.36
2004-03-19,5023.36,5023.36,5023.36,5023.36,1000000000.0,5023.36
2004-03-22,5002.14,5002.14,5002.14,5002.14,1000000000.0,5002.14
2004-03-23,5022.87,5022.87,5022.87,5022.87,1000000000.0,5022.87
2004-03-24,4980.06,4980.06,4980.06,4980.06,1000000000.0,4980.06
2004-03-25,4854.13,4854.13,4854.13,4854.13,1000000000.0,4854.13
2004-03-26,4879.91,4879.91,4879.91,4879.91,1000000000.0,4879.91
2004-03-29,4860.06,4860.06,4860.06,4860.06,1000000000.0,4860.06
2004-03-30,4973.07,4973.07,4973.07,4973.07,1000000000.0,4973.07
2004-03-31,4951.78,4951.78,4951.78,4951.78,1000000000.0,4951.78
2004-04-01,4858.13,4858.13,4858.13,4858.13,1000000000.0,4858.13
2004-04-02,4844.51,4844.51,4844.51,4844.51,1000000000.0,4844.51
2004-04-05,4828.8,4828.8,4828.8,4828.8,1000000000.0,4828.8
2004-04-06,4887.57,4887.57,4887.57,4887.57,1000000000.0,4887.57
2004-04-07,4985.51,4985.51,4985.51,4985.51,1000000000.0,4985.51
2004-04-08,5061.88,5061.88,5061.88,5061.88,1000000000.0,5061.88
2004-04-12,5096.45,5096.45,5096.45,5096.45,1000000000.0,5096.45
2004-04-13,5011.14,5011.14,5011.14,5011.14,1000000000.0,5011.14
2004-04-14,5023.75,5023.75,5023.75,5023.75,1000000000.0,5023.75
2004-04-15,5043.1,5043.1,5043.1,5043.1,1000000000.0,5043.1
2004-04-16,5033.65,5033.65,5033.65,5033.65,1000000000.0,5033.65
2004-04-19,5011.7,5011.7,5011.7,5011.7,1000000000.0,5011.7
2004-04-20,4987.04,4987.04,4987.04,4987.04,1000000000.0,4987.04
2004-04-21,4891.73,4891.73,4891.73,4891.73,1000000000.0,4891.73
2004-04-22,4970.45,4970.45,4970.45,4970.45,1000000000.0,4970.45
2004-04-23,4941.59,4941.59,4941.59,4941.59,1000000000.0,4941.59
2004-04-26,5006.28,5006.28,5006.28,5006.28,1000000000.0,5006.28
2004-04-27,5082.42,5082.42,5082.42,5082.42,1000000000.0,5082.42
2004-04-28,5061.86,5061.86,5061.86,5061.86,1000000000.0,5061.86
2004-04-29,5074.5,5074.5,5074.5,5074.5,1000000000.0,5074.5
2004-04-30,5088.35,5088.35,5088.35,5088.35,1000000000.0,5088.35
2004-05-03,5088.35,5088.35,5088.35,5088.35,1000000000.0,5088.35
2004-05-04,5088.35,5088.35,5088.35,5088.35,1000000000.0,5088.35
2004-05-05,5088.35,5088.35,5088.35,5088.35,1000000000.0,5088.35
2004-05-06,5088.35,5088.35,5088.35,5088.35,1000000000.0,5088.35
2004-05-07,5088.35,5088.35,5088.35,5088.35,1000000000.0,5088.35
2004-05-10,5217.67,5217.67,5217.67,5217.67,1000000000.0,5217.67
2004-05-11,5321.15,5321.15,5321.15,5321.15,1000000000.0,5321.15
2004-05-12,5375.81,5375.81,5375.81,5375.81,1000000000.0,5375.81
2004-05-13,5403.67,5403.67,5403.67,5403.67,1000000000.0,5403.67
2004-05-14,5395.74,5395.74,5395.74,5395.74,1000000000.0,5395.74
2004-05-17,5396.11,5396.11,5396.11,5396.11,1000000000.0,5396.11
2004-05-18,5299.09,5299.09,5299.09,5299.09,1000000000.0,5299.09
2004-05-19,5446.43,5446.43,5446.43,5446.43,1000000000.0,5446.43
2004-05-20,5364.34,5364.34,5364.34,5364.34,1000000000.0,5364.34
2004-05-21,5301.08,5301.08,5301.08,5301.08,1000000000.0,5301.08
2004-05-24,5490.4,5490.4,5490.4,5490.4,1000000000.0,5490.4
2004-05-25,5437.54,5437.54,5437.54,5437.54,1000000000.0,5437.54
2004-05-26,5410.29,5410.29,5410.29,5410.29,1000000000.0,5410.29
2004-05-27,5300.05,5300.05,5300.05,5300.05,1000000000.0,5300.05
2004-05-28,5323.78,5323.78,5323.78,5323.78,1000000000.0,5323.78
2004-06-01,5575.02,5575.02,5575.02,5575.02,1000000000.0,5575.02
2004-06-02,5369.8,5369.8,5369.8,5369.8,1000000000.0,5369.8
2004-06-03,5276.09,5276.09,5276.09,5276.09,1000000000.0,5276.09
2004-06-04,5204.18,5204.18,5204.18,5204.18,1000000000.0,5204.18
2004-06-07,5220.05,5220.05,5220.05,5220.05,1000000000.0,5220.05
2004-06-08,5112.22,5112.22,5112.22,5112.22,1000000000.0,5112.22
2004-06-09,5122.35,5122.35,5122.35,5122.35,1000000000.0,5122.35
2004-06-10,5172.03,5172.03,5172.03,5172.03,1000000000.0,5172.03
2004-06-14,5123.2,5123.2,5123.2,5123.2,1000000000.0,5123.2
2004-06-15,5083.89,5083.89,5083.89,5083.89,1000000000.0,5083.89
2004-06-16,5122.71,5122.71,5122.71,5122.71,1000000000.0,5122.71
2004-06-17,5239.9,5239.9,5239.9,5239.9,1000000000.0,5239.9
2004-06-18,5243.6,5243.6,5243.6,5243.6,1000000000.0,5243.6
2004-06-21,5146.0,5146.0,5146.0,5146.0,1000000000.0,5146.0
2004-06-22,5173.89,5173.89,5173.89,5173.89,1000000000.0,5173.89
2004-06-23,5154.53,5154.53,5154.53,5154.53,1000000000.0,5154.53
2004-06-24,5206.09,5206.09,5206.09,5206.09,1000000000.0,5206.09
2004-06-25,5167.7,5167.7,5167.7,5167.7,1000000000.0,5167.7
2004-06-28,5020.95,5020.95,5020.95,5020.95,1000000000.0,5020.95
2004-06-29,4966.77,4966.77,4966.77,4966.77,1000000000.0,4966.77
2004-06-30,5073.56,5073.56,5073.56,5073.56,1000000000.0,5073.56
2004-07-01,5213.59,5213.59,5213.59,5213.59,1000000000.0,5213.59
2004-07-02,5195.39,5195.39,5195.39,5195.39,1000000000.0,5195.39
2004-07-06,5315.32,5315.32,5315.32,5315.32,1000000000.0,5315.32
2004-07-07,5279.79,5279.79,5279.79,5279.79,1000000000.0,5279.79
2004-07-08,5338.45,5338.45,5338.45,5338.45,1000000000.0,5338.45
2004-07-09,5300.51,5300.51,5300.51,5300.51,1000000000.0,5300.51
2004-07-12,5242.02,5242.02,5242.02,5242.02,1000000000.0,5242.02
2004-07-13,5215.95,5215.95,5215.95,5215.95,1000000000.0,5215.95
2004-07-14,5346.98,5346.98,5346.98,5346.98,1000000000.0,5346.98
2004-07-15,5306.91,5306.91,5306.91,5306.91,1000000000.0,5306.91
2004-07-16,5327.0,5327.0,5327.0,5327.0,1000000000.0,5327.0
2004-07-19,5329.23,5329.23,5329.23,5329.23,1000000000.0,5329.23
2004-07-20,5247.11,5247.11,5247.11,5247.11,1000000000.0,5247.11
2004-07-21,5240.78,5240.78,5240.78,5240.78,1000000000.0,5240.78
2004-07-22,5328.97,5328.97,5328.97,5328.97,1000000000.0,5328.97
2004-07-23,5354.29,5354.29,5354.29,5354.29,1000000000.0,5354.29
2004-07-26,5308.39,5308.39,5308.39,5308.39,1000000000.0,5308.39
2004-07-27,5331.12,5331.12,5331.12,5331.12,1000000000.0,5331.12
2004-07-28,5421.54,5421.54,5421.54,5421.54,1000000000.0,5421.54
2004-07-29,5405.81,5405.81,5405.81,5405.81,1000000000.0,5405.81
2004-07-30,5466.9,5466.9,5466.9,5466.9,1000000000.0,5466.9
2004-08-02,5440.56,5440.56,5440.56,5440.56,1000000000.0,5440.56
2004-08-03,5466.77,5466.77,5466.77,5466.77,1000000000.0,5466.77
2004-08-04,5349.59,5349.59,5349.59,5349.59,1000000000.0,5349.59
2004-08-05,5470.42,5470.42,5470.42,5470.42,1000000000.0,5470.42
2004-08-06,5418.38,5418.38,5418.38,5418.38,1000000000.0,5418.38
2004-08-09,5489.31,5489.31,5489.31,5489.31,1000000000.0,5489.31
2004-08-10,5460.91,5460.91,5460.91,5460.91,1000000000.0,5460.91
2004-08-11,5448.82,5448.82,5448.82,5448.82,1000000000.0,5448.82
2004-08-12,5491.79,5491.79,5491.79,5491.79,1000000000.0,5491.79
2004-08-13,5600.03,5600.03,5600.03,5600.03,1000000000.0,5600.03
2004-08-16,5556.97,5556.97,5556.97,5556.97,1000000000.0,5556.97
2004-08-17,5603.13,5603.13,5603.13,5603.13,1000000000.0,5603.13
2004-08-18,5602.6,5602.6,5602.6,5602.6,1000000000.0,5602.6
2004-08-19,5722.21,5722.21,5722.21,5722.21,1000000000.0,5722.21
2004-08-20,5657.57,5657.57,5657.57,5657.57,1000000000.0,5657.57
2004-08-23,5594.52,5594.52,5594.52,5594.52,1000000000.0,5594.52
2004-08-24,5521.61,5521.61,5521.61,5521.61,1000000000.0,5521.61
2004-08-25,5373.5,5373.5,5373.5,5373.5,1000000000.0,5373.5
2004-08-26,5316.45,5316.45,5316.45,5316.45,1000000000.0,5316.45
2004-08-27,5307.56,5307.56,5307.56,5307.56,1000000000.0,5307.56
2004-08-30,5281.35,5281.35,5281.35,5281.35,1000000000.0,5281.35
2004-08-31,5254.62,5254.62,5254.62,5254.62,1000000000.0,5254.62
2004-09-01,5400.46,5400.46,5400.46,5400.46,1000000000.0,5400.46
2004-09-02,5378.23,5378.23,5378.23,5378.23,1000000000.0,5378.23
2004-09-03,5335.02,5335.02,5335.02,5335.02,1000000000.0,5335.02
2004-09-07,5289.01,5289.01,5289.01,5289.01,1000000000.0,5289.01
2004-09-08,5252.34,5252.34,5252.34,5252.34,1000000000.0,5252.34
2004-09-09,5400.15,5400.15,5400.15,5400.15,1000000000.0,5400.15
2004-09-10,5263.94,5263.94,5263.94,5263.94,1000000000.0,5263.94
2004-09-13,5369.48,5369.48,5369.48,5369.48,1000000000.0,5369.48
2004-09-14,5414.65,5414.65,5414.65,5414.65,1000000000.0,5414.65
2004-09-15,5342.6,5342.6,5342.6,5342.6,1000000000.0,5342.6
2004-09-16,5357.25,5357.25,5357.25,5357.25,1000000000.0,5357.25
2004-09-17,5498.38,5498.38,5498.38,5498.38,1000000000.0,5498.38
2004-09-20,5541.13,5541.13,5541.13,5541.13,1000000000.0,5541.13
2004-09-21,5649.91,5649.91,5649.91,5649.91,1000000000.0,5649.91
2004-09-22,5772.05,5772.05,5772.05,5772.05,1000000000.0,5772.05
2004-09-23,5783.54,5783.54,5783.54,5783.54,1000000000.0,5783.54
2004-09-24,5774.95,5774.95,5774.95,5774.95,1000000000.0,5774.95
2004-09-27,5819.26,5819.26,5819.26,5819.26,1000000000.0,5819.26
2004-09-28,5872.92,5872.92,5872.92,5872.92,1000000000.0,5872.92
2004-09-29,5909.44,5909.44,5909.44,5909.44,1000000000.0,5909.44
2004-09-30,5917.43,5917.43,5917.43,5917.43,1000000000.0,5917.43
2004-10-01,5917.43,5917.43,5917.43,5917.43,1000000000.0,5917.43
2004-10-04,5917.43,5917.43,5917.43,5917.43,1000000000.0,5917.43
2004-10-05,5917.43,5917.43,5917.43,5917.43,1000000000.0,5917.43
2004-10-06,5917.43,5917.43,5917.43,5917.43,1000000000.0,5917.43
2004-10-07,5917.43,5917.43,5917.43,5917.43,1000000000.0,5917.43
2004-10-08,6221.76,6221.76,6221.76,6221.76,1000000000.0,6221.76
2004-10-11,6244.42,6244.42,6244.42,6244.42,1000000000.0,6244.42
2004-10-12,6137.72,6137.72,6137.72,6137.72,1000000000.0,6137.72
2004-10-13,6183.16,6183.16,6183.16,6183.16,1000000000.0,6183.16
2004-10-14,6256.51,6256.51,6256.51,6256.51,1000000000.0,6256.51
2004-10-15,6260.63,6260.63,6260.63,6260.63,1000000000.0,6260.63
2004-10-18,6161.21,6161.21,6161.21,6161.21,1000000000.0,6161.21
2004-10-19,6187.83,6187.83,6187.83,6187.83,1000000000.0,6187.83
2004-10-20,6336.23,6336.23,6336.23,6336.23,1000000000.0,6336.23
2004-10-21,6366.64,6366.64,6366.64,6366.64,1000000000.0,6366.64
2004-10-22,6434.97,6434.97,6434.97,6434.97,1000000000.0,6434.97
2004-10-25,6372.98,6372.98,6372.98,6372.98,1000000000.0,6372.98
2004-10-26,6473.32,6473.32,6473.32,6473.32,1000000000.0,6473.32
2004-10-27,6235.25,6235.25,6235.25,6235.25,1000000000.0,6235.25
2004-10-28,6114.29,6114.29,6114.29,6114.29,1000000000.0,6114.29
2004-10-29,6162.91,6162.91,6162.91,6162.91,1000000000.0,6162.91
2004-11-01,6019.89,6019.89,6019.89,6019.89,1000000000.0,6019.89
2004-11-02,5969.87,5969.87,5969.87,5969.87,1000000000.0,5969.87
2004-11-03,6077.73,6077.73,6077.73,6077.73,1000000000.0,6077.73
2004-11-04,5901.89,5901.89,5901.89,5901.89,1000000000.0,5901.89
2004-11-05,5921.54,5921.54,5921.54,5921.54,1000000000.0,5921.54
2004-11-08,5867.02,5867.02,5867.02,5867.02,1000000000.0,5867.02
2004-11-09,5743.48,5743.48,5743.48,5743.48,1000000000.0,5743.48
2004-11-10,5877.77,5877.77,5877.77,5877.77,1000000000.0,5877.77
2004-11-11,5751.09,5751.09,5751.09,5751.09,1000000000.0,5751.09
2004-11-12,5738.77,5738.77,5738.77,5738.77,1000000000.0,5738.77
2004-11-15,5722.89,5722.89,5722.89,5722.89,1000000000.0,5722.89
2004-11-16,5654.95,5654.95,5654.95,5654.95,1000000000.0,5654.95
2004-11-17,5775.81,5775.81,5775.81,5775.81,1000000000.0,5775.81
2004-11-18,5716.52,5716.52,5716.52,5716.52,1000000000.0,5716.52
2004-11-19,5892.06,5892.06,5892.06,5892.06,1000000000.0,5892.06
2004-11-22,5831.47,5831.47,5831.47,5831.47,1000000000.0,5831.47
2004-11-23,5871.0,5871.0,5871.0,5871.0,1000000000.0,5871.0
2004-11-24,5992.23,5992.23,5992.23,5992.23,1000000000.0,5992.23
2004-11-26,5981.56,5981.56,5981.56,5981.56,1000000000.0,5981.56
2004-11-29,5943.67,5943.67,5943.67,5943.67,1000000000.0,5943.67
2004-11-30,5864.78,5864.78,5864.78,5864.78,1000000000.0,5864.78
2004-12-01,5592.74,5592.74,5592.74,5592.74,1000000000.0,5592.74
2004-12-02,5339.15,5339.15,5339.15,5339.15,1000000000.0,5339.15
2004-12-03,5292.87,5292.87,5292.87,5292.87,1000000000.0,5292.87
2004-12-06,5333.55,5333.55,5333.55,5333.55,1000000000.0,5333.55
2004-12-07,5186.98,5186.98,5186.98,5186.98,1000000000.0,5186.98
2004-12-08,5222.84,5222.84,5222.84,5222.84,1000000000.0,5222.84
2004-12-09,5299.33,5299.33,5299.33,5299.33,1000000000.0,5299.33
2004-12-10,5164.7,5164.7,5164.7,5164.7,1000000000.0,5164.7
2004-12-13,5253.96,5253.96,5253.96,5253.96,1000000000.0,5253.96
2004-12-14,5312.75,5312.75,5312.75,5312.75,1000000000.0,5312.75
2004-12-15,5494.38,5494.38,5494.38,5494.38,1000000000.0,5494.38
2004-12-16,5443.49,5443.49,5443.49,5443.49,1000000000.0,5443.49
2004-12-17,5648.81,5648.81,5648.81,5648.81,1000000000.0,5648.81
2004-12-20,5547.4,5547.4,5547.4,5547.4,1000000000.0,5547.4
2004-12-21,5543.69,5543.69,5543.69,5543.69,1000000000.0,5543.69
2004-12-22,5427.46,5427.46,5427.46,5427.46,1000000000.0,5427.46
2004-12-23,5407.9,5407.9,5407.9,5407.9,1000000000.0,5407.9
2004-12-27,5187.06,5187.06,5187.06,5187.06,1000000000.0,5187.06
2004-12-28,5215.49,5215.49,5215.49,5215.49,1000000000.0,5215.49
2004-12-29,5282.59,5282.59,5282.59,5282.59,1000000000.0,5282.59
2004-12-30,5281.95,5281.95,5281.95,5281.95,1000000000.0,5281.95
2004-12-31,5278.98,5278.98,5278.98,5278.98,1000000000.0,5278.98
2005-01-03,5278.98,5278.98,5278.98,5278.98,1000000000.0,5278.98
2005-01-04,5251.96,5251.96,5251.96,5251.96,1000000000.0,5251.96
2005-01-05,5208.85,5208.85,5208.85,5208.85,1000000000.0,5208.85
2005-01-06,5395.42,5395.42,5395.42,5395.42,1000000000.0,5395.42
2005-01-07,5386.83,5386.83,5386.83,5386.83,1000000000.0,5386.83
2005-01-10,5403.23,5403.23,5403.23,5403.23,1000000000.0,5403.23
2005-01-11,5423.67,5423.67,5423.67,5423.67,1000000000.0,5423.67
2005-01-12,5441.54,5441.54,5441.54,5441.54,1000000000.0,5441.54
2005-01-13,5610.52,5610.52,5610.52,5610.52,1000000000.0,5610.52
2005-01-14,5612.08,5612.08,5612.08,5612.08,1000000000.0,5612.08
2005-01-18,5593.59,5593.59,5593.59,5593.59,1000000000.0,5593.59
2005-01-19,5576.15,5576.15,5576.15,5576.15,1000000000.0,5576.15
2005-01-20,5541.55,5541.55,5541.55,5541.55,1000000000.0,5541.55
2005-01-21,5639.9,5639.9,5639.9,5639.9,1000000000.0,5639.9
2005-01-24,5681.93,5681.93,5681.93,5681.93,1000000000.0,5681.93
2005-01-25,5747.46,5747.46,5747.46,5747.46,1000000000.0,5747.46
2005-01-26,5712.79,5712.79,5712.79,5712.79,1000000000.0,5712.79
2005-01-27,5690.65,5690.65,5690.65,5690.65,1000000000.0,5690.65
2005-01-28,5558.48,5558.48,5558.48,5558.48,1000000000.0,5558.48
2005-01-31,5635.92,5635.92,5635.92,5635.92,1000000000.0,5635.92
2005-02-01,5557.08,5557.08,5557.08,5557.08,1000000000.0,5557.08
2005-02-02,5506.54,5506.54,5506.54,5506.54,1000000000.0,5506.54
2005-02-03,5457.2,5457.2,5457.2,5457.2,1000000000.0,5457.2
2005-02-04,5448.19,5448.19,5448.19,5448.19,1000000000.0,5448.19
2005-02-07,5448.19,5448.19,5448.19,5448.19,1000000000.0,5448.19
2005-02-08,5448.19,5448.19,5448.19,5448.19,1000000000.0,5448.19
2005-02-09,5448.19,5448.19,5448.19,5448.19,1000000000.0,5448.19
2005-02-10,5448.19,5448.19,5448.19,5448.19,1000000000.0,5448.19
2005-02-11,5448.19,5448.19,5448.19,5448.19,1000000000.0,5448.19
2005-02-14,5448.19,5448.19,5448.19,5448.19,1000000000.0,5448.19
2005-02-15,5448.19,5448.19,5448.19,5448.19,1000000000.0,5448.19
2005-02-16,5616.33,5616.33,5616.33,5616.33,1000000000.0,5616.33
2005-02-17,5571.23,5571.23,5571.23,5571.23,1000000000.0,5571.23
2005-02-18,5625.3,5625.3,5625.3,5625.3,1000000000.0,5625.3
